Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2000-10-06,12:32:35,99,3.97,5.00,7.00,0.66
2000-10-06,12:36:51,99,7.00,7.00,11.00,0.78
2000-10-06,12:42:17,28,10.91,8.00,11.00,1.15
2000-10-06,12:43:03,99,9.65,9.00,11.00,0.96
2000-10-06,12:46:27,99,7.37,10.00,7.00,0.87
2000-10-06,12:49:37,28,6.81,7.00,9.00,0.85
2000-10-06,12:49:49,30,4.33,9.00,12.00,0.41
2000-10-06,12:51:21,99,6.88,9.00,12.00,0.66
2000-10-06,12:54:34,28,4.26,10.00,12.00,0.39
2000-10-06,12:57:27,28,11.53,7.00,14.00,1.10
2000-10-06,12:57:34,30,6.41,10.00,13.00,0.56
2000-10-06,12:58:15,17,8.06,7.00,11.00,0.90
2000-10-06,12:58:22,99,9.83,9.00,14.00,0.85
2000-10-06,13:01:04,99,9.32,12.00,10.00,0.85
2000-10-06,13:03:11,79,2.64,10.00,12.00,0.24
2000-10-06,13:04:59,99,8.31,12.00,12.00,0.69
2000-10-06,13:07:34,28,14.51,12.00,10.00,1.32
2000-10-06,13:11:22,30,5.88,13.00,12.00,0.47
2000-10-06,13:12:15,28,6.15,9.00,9.00,0.68
2000-10-06,13:14:15,99,6.88,10.00,10.00,0.69
2000-10-06,13:15:30,30,5.24,11.00,10.00,0.50
2000-10-06,13:15:33,28,9.82,7.00,10.00,1.16
2000-10-06,13:19:24,99,8.81,9.00,12.00,0.84
2000-10-06,13:21:14,458,6.08,13.00,8.00,0.58
2000-10-06,13:22:15,99,10.40,10.00,9.00,1.10
2000-10-06,13:24:46,30,5.76,13.00,8.00,0.55
2000-10-06,13:25:00,99,8.09,12.00,8.00,0.81
2000-10-06,13:25:54,458,9.81,8.00,12.00,0.98
2000-10-06,13:27:16,501,6.89,8.00,13.00,0.66
2000-10-06,13:27:51,99,10.49,12.00,10.00,0.95
2000-10-06,13:30:07,17,14.07,7.00,13.00,1.41
2000-10-06,13:30:49,28,11.84,11.00,10.00,1.13
2000-10-06,13:33:17,28,15.83,11.00,13.00,1.32
2000-10-06,13:34:31,501,8.64,79.00,15.00,0.18
2000-10-06,13:35:54,99,11.66,13.00,14.00,0.86
2000-10-06,13:36:11,458,12.15,13.00,14.00,0.90
2000-10-06,13:37:10,28,11.81,11.00,13.00,0.98
2000-10-06,13:37:42,5,1.47,12.00,12.00,0.12
2000-10-06,13:38:22,99,9.25,12.00,15.00,0.69
2000-10-06,13:39:08,28,15.15,15.00,13.00,1.08
2000-10-06,13:41:30,1,11.50,13.00,14.00,0.85
2000-10-06,13:42:08,458,10.08,9.00,12.00,0.96
2000-10-06,13:42:41,99,10.33,13.00,12.00,0.83
2000-10-06,13:43:06,171,2.17,15.00,15.00,0.14
2000-10-06,13:43:47,501,8.09,12.00,10.00,0.74
2000-10-06,13:46:20,1,4.52,11.00,11.00,0.41
2000-10-06,13:47:05,458,7.80,14.00,14.00,0.56
2000-10-06,13:47:12,5,9.38,15.00,14.00,0.65
2000-10-06,13:50:19,17,8.75,14.00,8.00,0.80
2000-10-06,13:51:10,11,2.92,13.00,9.00,0.27
2000-10-06,13:53:14,99,2.48,14.00,9.00,0.22
2000-10-06,13:53:17,1,10.76,7.00,10.00,1.27
2000-10-06,13:54:29,17,8.04,9.00,8.00,0.95
2000-10-06,13:55:38,99,9.77,10.00,10.00,0.98
2000-10-06,13:56:15,1,10.50,9.00,12.00,1.00
2000-10-06,13:57:38,5,7.34,10.00,13.00,0.64
2000-10-06,13:59:46,99,8.54,14.00,11.00,0.68
2000-10-06,13:59:51,1,9.67,13.00,11.00,0.81
2000-10-06,14:03:22,99,6.02,13.00,14.00,0.45
2000-10-06,14:06:06,1,9.10,9.00,10.00,0.96
2000-10-06,14:08:06,99,6.22,8.00,11.00,0.65
2000-10-06,14:09:59,1,6.96,12.00,7.00,0.73
2000-10-06,14:10:04,458,7.50,11.00,8.00,0.79
2000-10-06,14:12:53,1,9.11,14.00,9.00,0.79
2000-10-06,14:12:57,99,5.69,9.00,8.00,0.67
2000-10-06,14:13:28,501,4.45,8.00,9.00,0.52
2000-10-06,14:15:36,458,10.19,10.00,9.00,1.07
2000-10-06,14:16:16,1,8.73,10.00,9.00,0.92
2000-10-06,14:18:03,9,1.17,10.00,8.00,0.13
2000-10-06,14:20:28,88,4.79,7.00,9.00,0.60
2000-10-06,14:20:49,501,5.26,8.00,10.00,0.58
2000-10-06,14:20:58,99,7.67,10.00,11.00,0.73
2000-10-06,14:23:13,1,10.62,13.00,8.00,1.01
2000-10-06,14:24:12,99,8.84,13.00,9.00,0.80
2000-10-06,14:25:38,1,10.22,7.00,10.00,1.20
2000-10-06,14:25:50,458,4.45,11.00,12.00,0.39
2000-10-06,14:26:44,99,8.94,8.00,8.00,1.12
2000-10-06,14:28:52,458,9.81,8.00,9.00,1.15
2000-10-06,14:30:19,1,11.79,7.00,16.00,1.03
2000-10-06,14:30:30,99,7.56,11.00,13.00,0.63
2000-10-06,14:30:54,458,11.59,9.00,14.00,1.01
2000-10-06,14:35:27,458,10.43,15.00,11.00,0.80
2000-10-06,14:35:45,99,9.74,13.00,13.00,0.75
2000-10-06,14:37:22,1,11.36,11.00,14.00,0.91
2000-10-06,14:38:12,99,9.61,10.00,10.00,0.96
2000-10-06,14:39:06,458,9.64,14.00,13.00,0.71
2000-10-06,14:39:51,501,1.26,11.00,10.00,0.12
2000-10-06,14:41:10,99,10.53,10.00,12.00,0.96
2000-10-06,14:41:52,1,7.76,11.00,9.00,0.78
2000-10-06,14:42:04,458,10.87,13.00,8.00,1.04
2000-10-06,14:42:59,9,9.12,13.00,7.00,0.91
2000-10-06,14:44:26,1,9.02,9.00,12.00,0.86
2000-10-06,14:45:54,458,7.09,9.00,9.00,0.79
2000-10-06,14:46:06,501,5.83,7.00,8.00,0.78
2000-10-06,14:46:59,99,10.12,9.00,9.00,1.12
2000-10-06,14:47:43,27,5.57,11.00,9.00,0.56
2000-10-06,14:49:18,501,6.13,11.00,10.00,0.58
2000-10-06,14:49:28,99,8.78,11.00,8.00,0.92
2000-10-06,14:50:03,1,10.73,10.00,9.00,1.13
2000-10-06,14:51:24,458,8.69,9.00,10.00,0.92
2000-10-06,14:52:44,99,9.65,9.00,12.00,0.92
2000-10-06,14:52:58,11,6.19,12.00,12.00,0.52
2000-10-06,14:53:14,1,11.81,9.00,10.00,1.24
2000-10-06,14:53:18,458,10.41,9.00,10.00,1.10
2000-10-06,14:55:36,1,9.53,10.00,10.00,0.95
2000-10-06,14:57:25,458,7.20,10.00,13.00,0.63
2000-10-06,14:58:30,99,7.99,12.00,11.00,0.69
2000-10-06,15:00:55,27,1.45,11.00,10.00,0.14
2000-10-06,15:01:53,99,7.67,12.00,0.00,1.28
