Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2002-10-02,14:55:52,10,6.60,0.00,9.00,1.47
2002-10-02,14:59:37,10,7.47,6.00,0.00,2.49
2002-10-02,15:06:01,9,4.43,7.00,0.00,1.27
2002-10-02,15:06:22,10,6.18,0.00,6.00,2.06
2002-10-02,15:09:06,141,9.32,0.00,8.00,2.33
2002-10-02,15:09:25,10,8.17,9.00,0.00,1.81
2002-10-02,15:09:47,27,5.95,0.00,8.00,1.49
2002-10-02,15:12:59,141,9.00,6.00,0.00,3.00
2002-10-02,15:15:48,27,5.84,9.00,0.00,1.30
2002-10-02,15:16:24,141,10.03,0.00,9.00,2.23
2002-10-02,15:16:37,10,7.21,0.00,10.00,1.44
2002-10-02,15:18:42,141,13.43,9.00,0.00,2.98
2002-10-02,15:19:31,458,8.24,8.00,0.00,2.06
2002-10-02,15:20:51,10,6.62,8.00,0.00,1.65
2002-10-02,15:21:23,99,5.79,9.00,0.00,1.29
2002-10-02,15:21:46,27,6.08,0.00,7.00,1.74
2002-10-02,15:21:55,141,7.76,0.00,7.00,2.22
2002-10-02,15:23:28,458,6.54,0.00,6.00,2.18
2002-10-02,15:24:53,10,6.83,0.00,9.00,1.52
2002-10-02,15:25:31,66,5.99,0.00,7.00,1.71
2002-10-02,15:26:53,27,4.91,7.00,0.00,1.40
2002-10-02,15:28:19,141,9.93,4.00,0.00,4.96
2002-10-02,15:28:33,10,6.68,9.00,0.00,1.48
2002-10-02,15:29:14,458,6.13,7.00,0.00,1.75
2002-10-02,15:29:33,53,4.15,0.00,9.00,0.92
2002-10-02,15:29:47,99,5.94,3.00,0.00,3.96
2002-10-02,15:31:29,181,4.57,6.00,0.00,1.52
2002-10-02,15:31:31,141,8.41,0.00,10.00,1.68
2002-10-02,15:32:44,10,7.30,0.00,10.00,1.46
2002-10-02,15:33:33,458,8.68,0.00,8.00,2.17
2002-10-02,15:33:42,99,6.89,0.00,7.00,1.97
2002-10-02,15:34:56,53,5.22,9.00,0.00,1.16
2002-10-02,15:36:45,141,10.18,5.00,0.00,4.07
2002-10-02,15:36:54,10,5.99,8.00,0.00,1.50
2002-10-02,15:37:02,99,6.46,7.00,0.00,1.85
2002-10-02,15:37:12,458,6.34,6.00,0.00,2.12
2002-10-02,15:39:00,27,5.09,6.00,0.00,1.70
2002-10-02,15:40:52,99,6.16,0.00,7.00,1.76
2002-10-02,15:41:43,10,6.15,0.00,7.00,1.76
2002-10-02,15:42:07,458,5.84,0.00,9.00,1.30
2002-10-02,15:42:19,141,8.54,0.00,9.00,1.90
2002-10-02,15:44:41,99,5.87,9.00,0.00,1.30
2002-10-02,15:44:58,27,4.75,0.00,6.00,1.58
2002-10-02,15:45:24,10,6.10,7.00,0.00,1.74
2002-10-02,15:47:21,458,4.32,8.00,0.00,1.08
2002-10-02,15:47:31,53,3.95,0.00,7.00,1.13
2002-10-02,15:49:57,10,5.82,0.00,7.00,1.66
2002-10-02,15:50:53,99,5.70,0.00,8.00,1.42
2002-10-02,15:53:48,458,4.96,0.00,6.00,1.65
2002-10-02,15:55:24,10,5.24,8.00,0.00,1.31
2002-10-02,15:56:58,99,5.20,7.00,0.00,1.49
2002-10-02,15:59:19,458,3.66,3.00,0.00,2.44
2002-10-02,16:03:41,10,5.14,0.00,6.00,1.71
2002-10-02,16:05:14,458,5.23,0.00,5.00,2.09
2002-10-02,16:08:45,27,4.28,4.00,0.00,2.14
2002-10-02,16:11:03,458,3.48,4.00,5.00,0.77
2002-10-02,16:13:02,53,4.20,5.00,0.00,1.68
2002-10-02,16:16:14,27,4.09,0.00,6.00,1.36
2002-10-02,16:18:21,10,4.16,6.00,0.00,1.39
2002-10-02,16:21:47,53,3.75,0.00,6.00,1.25
2002-10-02,16:22:58,10,6.20,7.00,9.00,0.77
2002-10-02,16:24:15,27,4.79,6.00,7.00,0.74
2002-10-02,16:24:59,458,5.45,5.00,7.00,0.91
2002-10-02,16:27:15,53,4.75,7.00,7.00,0.68
2002-10-02,16:28:02,66,7.24,8.00,9.00,0.85
2002-10-02,16:29:34,458,7.21,7.00,7.00,1.03
2002-10-02,16:31:02,27,4.69,7.00,7.00,0.67
2002-10-02,16:32:52,458,6.68,8.00,0.00,1.67
2002-10-02,16:34:56,53,3.90,0.00,5.00,1.56
2002-10-02,16:37:08,458,7.00,0.00,7.00,2.00
