Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2004-10-08,12:57:57,74,23.18,11.00,0.00,2.11
2004-10-08,13:06:13,114,22.11,0.00,16.00,1.38
2004-10-08,13:13:08,114,23.74,0.00,14.00,1.70
2004-10-08,13:13:37,23,19.23,8.00,12.00,1.92
2004-10-08,13:16:41,4,20.01,0.00,13.00,1.54
2004-10-08,13:18:15,114,24.16,0.00,14.00,1.73
2004-10-08,13:19:09,54,16.79,0.00,12.00,1.40
2004-10-08,13:19:17,23,18.67,0.00,10.00,1.87
2004-10-08,13:19:47,670,17.84,0.00,12.00,1.49
2004-10-08,13:20:47,4,20.59,0.00,14.00,1.47
2004-10-08,13:24:16,114,21.57,0.00,8.00,2.70
2004-10-08,13:24:41,181,19.99,0.00,14.00,1.43
2004-10-08,13:26:16,670,14.64,0.00,16.00,0.92
2004-10-08,13:28:02,4,18.94,0.00,12.00,1.58
2004-10-08,13:29:42,118,11.90,0.00,14.00,0.85
2004-10-08,13:29:49,23,17.59,0.00,15.00,1.17
2004-10-08,13:30:55,54,18.26,0.00,14.00,1.30
2004-10-08,13:33:39,118,20.38,0.00,15.00,1.36
2004-10-08,13:34:23,181,20.72,0.00,14.00,1.48
2004-10-08,13:35:09,23,17.68,0.00,12.00,1.47
2004-10-08,13:35:19,4,19.36,8.00,12.00,1.94
2004-10-08,13:35:50,54,20.89,5.00,15.00,2.09
2004-10-08,13:39:01,118,20.64,0.00,12.00,1.72
2004-10-08,13:39:32,181,22.56,10.00,11.00,2.15
2004-10-08,13:40:18,23,19.36,7.00,12.00,2.04
2004-10-08,13:40:51,4,20.06,0.00,16.00,1.25
2004-10-08,13:43:03,54,15.85,0.00,18.00,0.88
2004-10-08,13:44:14,118,20.81,4.00,15.00,2.19
2004-10-08,13:49:27,4,19.79,0.00,12.00,1.65
2004-10-08,13:49:57,118,17.37,5.00,12.00,2.04
2004-10-08,13:54:29,4,20.04,6.00,17.00,1.74
2004-10-08,13:54:45,181,21.95,0.00,15.00,1.46
2004-10-08,13:58:19,54,16.53,0.00,11.00,1.50
2004-10-08,14:01:32,181,22.74,8.00,16.00,1.89
2004-10-08,14:05:35,54,21.44,4.00,16.00,2.14
2004-10-08,14:07:41,4,21.47,0.00,14.00,1.53
2004-10-08,14:08:04,181,22.50,0.00,12.00,1.88
2004-10-08,14:10:57,54,18.74,0.00,17.00,1.10
2004-10-08,14:12:38,4,17.26,0.00,14.00,1.23
2004-10-08,14:13:29,181,22.39,0.00,16.00,1.40
2004-10-08,14:19:35,181,22.39,11.00,12.00,1.95
2004-10-08,14:26:54,180,13.01,11.00,15.00,1.00
2004-10-08,14:29:42,118,14.75,12.00,13.00,1.18
2004-10-08,14:30:50,85,19.55,11.00,13.00,1.63
2004-10-08,14:33:08,14,22.22,9.00,13.00,2.02
2004-10-08,14:33:44,118,21.78,11.00,19.00,1.45
2004-10-08,14:35:24,23,20.52,13.00,16.00,1.42
2004-10-08,14:36:52,180,21.06,6.00,11.00,2.48
2004-10-08,14:37:42,14,21.65,12.00,14.00,1.67
2004-10-08,14:39:07,118,23.03,9.00,14.00,2.00
2004-10-08,14:40:19,85,14.16,11.00,16.00,1.05
2004-10-08,14:43:21,180,21.16,6.00,14.00,2.12
2004-10-08,14:43:59,23,19.36,11.00,16.00,1.43
2004-10-08,14:44:40,118,21.36,11.00,13.00,1.78
2004-10-08,14:47:49,73,23.09,12.00,15.00,1.71
2004-10-08,14:48:49,14,24.23,8.00,15.00,2.11
2004-10-08,14:49:43,118,22.62,9.00,14.00,1.97
2004-10-08,14:53:37,73,24.13,11.00,13.00,2.01
2004-10-08,14:55:04,14,23.74,10.00,14.00,1.98
2004-10-08,14:58:44,73,21.26,4.00,14.00,2.36
2004-10-08,14:59:56,54,21.86,8.00,14.00,1.99
2004-10-08,15:01:33,4,22.73,0.00,14.00,1.62
2004-10-08,15:03:24,9,21.89,8.00,13.00,2.08
2004-10-08,15:04:53,54,19.19,10.00,15.00,1.54
2004-10-08,15:05:27,118,19.30,0.00,12.00,1.61
2004-10-08,15:07:43,71,17.70,0.00,14.00,1.26
2004-10-08,15:08:45,40,20.04,5.00,12.00,2.36
2004-10-08,15:10:29,4,17.00,4.00,22.00,1.31
2004-10-08,15:14:08,54,20.91,7.00,14.00,1.99
2004-10-08,15:15:31,14,14.69,11.00,13.00,1.22
2004-10-08,15:19:54,54,19.47,2.00,16.00,2.16
2004-10-08,15:20:52,68,22.00,8.00,10.00,2.44
2004-10-08,15:23:09,9,19.46,0.00,14.00,1.39
2004-10-08,15:24:41,4,21.55,13.00,15.00,1.54
2004-10-08,15:24:50,181,23.58,6.00,17.00,2.05
2004-10-08,15:26:10,27,17.63,8.00,15.00,1.53
2004-10-08,15:26:29,14,22.97,7.00,12.00,2.42
2004-10-08,15:26:36,68,22.25,7.00,11.00,2.47
2004-10-08,15:27:51,9,22.67,12.00,13.00,1.81
2004-10-08,15:29:36,71,22.28,15.00,23.00,1.17
2004-10-08,15:29:39,4,24.03,9.00,17.00,1.85
2004-10-08,15:29:43,181,23.61,12.00,14.00,1.82
2004-10-08,15:32:28,110,23.42,11.00,17.00,1.67
2004-10-08,15:32:37,14,23.49,13.00,17.00,1.57
2004-10-08,15:32:53,68,24.26,9.00,18.00,1.80
2004-10-08,15:34:02,4,24.32,9.00,17.00,1.87
2004-10-08,15:36:25,9,20.33,6.00,14.00,2.03
2004-10-08,15:38:39,27,18.73,6.00,18.00,1.56
2004-10-08,15:39:55,68,22.73,4.00,14.00,2.53
2004-10-08,15:40:52,110,22.53,10.00,17.00,1.67
2004-10-08,15:41:21,14,22.30,5.00,13.00,2.48
2004-10-08,15:41:28,71,20.48,5.00,12.00,2.41
2004-10-08,15:42:39,173,21.14,12.00,15.00,1.57
2004-10-08,15:44:57,68,23.74,11.00,16.00,1.76
2004-10-08,15:45:26,110,23.93,16.00,75.00,0.53
2004-10-08,15:45:53,181,26.15,15.00,15.00,1.74
2004-10-08,15:47:13,4,22.88,12.00,12.00,1.91
2004-10-08,15:48:53,68,24.46,13.00,15.00,1.75
2004-10-08,15:49:04,11,23.90,13.00,13.00,1.84
2004-10-08,15:49:28,14,23.55,12.00,17.00,1.62
2004-10-08,15:50:29,71,21.42,10.00,21.00,1.38
2004-10-08,15:51:12,4,24.42,12.00,16.00,1.74
2004-10-08,15:52:52,181,24.13,11.00,12.00,2.10
2004-10-08,15:53:59,27,1.83,10.00,38.00,0.08
2004-10-08,15:54:49,110,24.94,10.00,17.00,1.85
2004-10-08,15:55:44,71,21.08,12.00,15.00,1.56
2004-10-08,15:55:59,4,23.87,11.00,13.00,1.99
2004-10-08,15:57:08,14,22.68,11.00,15.00,1.74
2004-10-08,15:58:56,114,27.88,11.00,17.00,1.99
2004-10-08,15:59:51,68,23.12,12.00,14.00,1.78
2004-10-08,16:00:11,110,22.00,13.00,14.00,1.63
2004-10-08,16:01:45,181,23.21,12.00,17.00,1.60
2004-10-08,16:02:21,114,25.89,8.00,19.00,1.92
