Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2003-10-09,14:18:12,2,24.17,0.00,0.00,
2003-10-09,14:19:19,24,27.54,0.00,0.00,
2003-10-09,14:34:32,26,22.08,0.00,0.00,
2003-10-09,14:38:04,24,25.37,0.00,0.00,
2003-10-09,14:47:09,24,23.86,0.00,0.00,
2003-10-09,14:47:44,26,22.88,0.00,0.00,
2003-10-09,14:49:21,2,24.20,0.00,0.00,
2003-10-09,14:55:10,24,25.02,0.00,0.00,
2003-10-09,14:57:17,2,25.13,0.00,0.00,
2003-10-09,15:05:49,2,25.80,0.00,0.00,
2003-10-09,15:14:26,2,26.74,0.00,0.00,
2003-10-09,16:02:40,2,24.89,0.00,0.00,
2003-10-09,16:08:24,24,26.74,0.00,0.00,
2003-10-09,16:14:29,2,28.13,0.00,0.00,
2003-10-09,16:15:37,26,24.46,0.00,0.00,
2003-10-09,16:19:41,24,28.09,0.00,0.00,
2003-10-09,16:22:58,2,27.33,0.00,0.00,
2003-10-09,16:28:10,24,25.51,0.00,0.00,
2003-10-09,16:32:41,2,24.72,0.00,0.00,
2003-10-09,16:32:48,26,23.95,0.00,0.00,
2003-10-09,16:34:08,24,25.37,0.00,0.00,
2003-10-09,16:39:57,26,11.26,0.00,0.00,
2003-10-09,16:44:09,24,25.62,0.00,0.00,
2003-10-09,16:54:03,24,26.58,0.00,0.00,
2003-10-09,16:55:46,2,26.35,0.00,0.00,
2003-10-09,17:04:28,24,26.47,0.00,0.00,
