Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2002-10-03,13:17:43,141,16.92,9.00,10.00,1.78
2002-10-03,13:21:44,111,14.40,7.00,10.00,1.69
2002-10-03,13:25:44,111,10.70,8.00,11.00,1.13
2002-10-03,13:27:50,27,6.69,9.00,10.00,0.70
2002-10-03,13:29:58,141,11.42,10.00,9.00,1.20
2002-10-03,13:33:09,141,16.51,9.00,9.00,1.83
2002-10-03,13:35:46,111,14.64,9.00,10.00,1.54
2002-10-03,13:36:42,141,9.77,12.00,11.00,0.85
2002-10-03,13:39:02,27,5.63,8.00,10.00,0.63
2002-10-03,13:42:07,141,15.32,12.00,11.00,1.33
2002-10-03,13:43:31,27,5.73,10.00,9.00,0.60
2002-10-03,13:43:49,53,4.90,9.00,9.00,0.54
2002-10-03,13:49:35,141,6.69,12.00,8.00,0.67
2002-10-03,13:52:09,141,15.19,9.00,10.00,1.60
2002-10-03,13:55:55,141,7.81,8.00,8.00,0.98
2002-10-03,13:59:30,141,15.20,9.00,11.00,1.52
2002-10-03,14:04:18,53,8.36,11.00,8.00,0.88
2002-10-03,14:04:45,141,10.69,9.00,8.00,1.26
2002-10-03,14:07:13,27,6.25,9.00,10.00,0.66
2002-10-03,14:10:12,141,16.91,8.00,11.00,1.78
2002-10-03,14:12:01,27,5.55,11.00,10.00,0.53
2002-10-03,14:16:17,111,2.72,8.00,9.00,0.32
2002-10-03,14:16:51,27,5.38,10.00,10.00,0.54
2002-10-03,14:17:13,141,7.14,9.00,6.00,0.95
2002-10-03,14:20:03,141,13.45,8.00,11.00,1.42
2002-10-03,14:21:08,53,4.38,10.00,10.00,0.44
2002-10-03,14:22:36,111,4.06,8.00,8.00,0.51
2002-10-03,14:23:48,27,5.68,11.00,8.00,0.60
2002-10-03,14:35:19,111,13.42,9.00,10.00,1.41
2002-10-03,14:39:42,111,6.23,11.00,11.00,0.57
2002-10-03,14:42:23,27,6.98,7.00,10.00,0.82
2002-10-03,14:42:50,53,4.18,12.00,11.00,0.36
2002-10-03,14:42:55,111,13.01,9.00,12.00,1.24
2002-10-03,14:45:46,111,14.70,10.00,10.00,1.47
2002-10-03,14:50:02,458,4.85,6.00,11.00,0.57
2002-10-03,14:56:00,53,3.76,8.00,6.00,0.54
2002-10-03,14:57:27,99,5.39,8.00,11.00,0.57
2002-10-03,14:58:35,141,15.81,6.00,11.00,1.86
2002-10-03,15:01:18,141,10.93,10.00,6.00,1.37
2002-10-03,15:01:43,458,2.04,9.00,7.00,0.26
2002-10-03,15:05:00,141,14.42,9.00,9.00,1.60
2002-10-03,15:05:27,99,6.12,11.00,7.00,0.68
2002-10-03,15:06:15,111,1.19,11.00,8.00,0.12
2002-10-03,15:07:42,53,4.92,10.00,11.00,0.47
2002-10-03,15:07:53,141,11.85,12.00,8.00,1.18
2002-10-03,15:09:35,99,10.52,14.00,8.00,0.96
2002-10-03,15:09:58,141,15.63,7.00,7.00,2.23
2002-10-03,15:13:38,99,6.06,11.00,10.00,0.58
2002-10-03,15:17:43,141,14.77,9.00,10.00,1.55
2002-10-03,15:19:36,99,8.44,9.00,5.00,1.21
2002-10-03,15:25:04,458,9.25,9.00,9.00,1.03
2002-10-03,15:26:28,99,9.01,9.00,8.00,1.06
2002-10-03,15:29:11,458,9.45,10.00,9.00,0.99
2002-10-03,15:29:28,99,7.32,12.00,11.00,0.64
2002-10-03,15:31:45,141,15.24,8.00,10.00,1.69
2002-10-03,15:32:18,458,7.07,13.00,10.00,0.61
2002-10-03,15:33:02,99,8.97,10.00,11.00,0.85
2002-10-03,15:35:50,141,9.65,11.00,6.00,1.14
2002-10-03,15:38:43,27,6.89,10.00,10.00,0.69
2002-10-03,15:39:35,99,9.18,11.00,8.00,0.97
2002-10-03,15:39:46,458,7.95,11.00,11.00,0.72
2002-10-03,15:39:49,141,8.26,10.00,11.00,0.79
2002-10-03,15:43:54,99,5.59,10.00,8.00,0.62
2002-10-03,15:47:30,458,6.89,8.00,10.00,0.77
2002-10-03,15:48:09,99,9.13,9.00,11.00,0.91
2002-10-03,15:51:09,458,9.57,9.00,8.00,1.13
2002-10-03,15:54:16,458,9.93,7.00,12.00,1.04
2002-10-03,15:57:19,458,10.52,11.00,9.00,1.05
2002-10-03,16:00:02,458,10.07,8.00,11.00,1.06
2002-10-03,16:02:37,141,12.37,12.00,11.00,1.08
2002-10-03,16:03:36,458,11.46,11.00,10.00,1.09
2002-10-03,16:06:46,141,13.02,13.00,8.00,1.24
2002-10-03,16:08:52,141,15.94,12.00,9.00,1.52
2002-10-03,16:09:35,458,3.19,7.00,10.00,0.37
2002-10-03,16:12:02,141,11.74,10.00,7.00,1.38
2002-10-03,16:20:27,141,7.90,9.00,9.00,0.88
2002-10-03,16:24:37,458,5.47,9.00,8.00,0.64
