Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2002-09-30,11:32:22,458,11.48,10.00,8.00,1.28
2002-09-30,11:38:23,458,10.56,10.00,11.00,1.01
2002-09-30,12:32:06,99,8.37,10.00,11.00,0.80
2002-09-30,12:32:34,141,17.08,14.00,12.00,1.31
2002-09-30,12:33:10,458,11.96,13.00,10.00,1.04
2002-09-30,12:37:31,141,18.15,12.00,75.00,0.42
2002-09-30,12:38:18,111,15.74,14.00,11.00,1.26
2002-09-30,12:43:11,141,17.66,11.00,12.00,1.54
2002-09-30,12:43:22,458,11.84,8.00,11.00,1.25
2002-09-30,12:47:46,53,18.46,9.00,13.00,1.68
2002-09-30,12:48:29,141,18.34,8.00,11.00,1.93
2002-09-30,12:49:16,111,16.62,11.00,11.00,1.51
2002-09-30,12:53:06,53,18.15,10.00,9.00,1.91
2002-09-30,12:56:49,111,16.57,11.00,11.00,1.51
2002-09-30,12:58:26,53,18.05,7.00,11.00,2.01
2002-09-30,13:01:55,141,17.39,8.00,13.00,1.66
2002-09-30,13:07:49,111,16.84,10.00,12.00,1.53
2002-09-30,13:10:02,99,9.72,12.00,14.00,0.75
2002-09-30,13:13:22,111,17.55,9.00,14.00,1.53
2002-09-30,13:14:09,53,17.04,11.00,12.00,1.48
2002-09-30,13:15:54,141,17.42,9.00,13.00,1.58
2002-09-30,13:21:35,141,17.34,10.00,11.00,1.65
2002-09-30,13:21:39,99,8.49,12.00,13.00,0.68
2002-09-30,13:24:34,111,16.41,11.00,11.00,1.49
2002-09-30,13:26:09,508,3.97,10.00,11.00,0.38
2002-09-30,13:26:55,53,18.06,11.00,11.00,1.64
2002-09-30,13:29:03,508,12.14,11.00,10.00,1.16
2002-09-30,13:32:41,141,17.13,11.00,11.00,1.56
2002-09-30,13:33:08,53,16.73,12.00,12.00,1.39
2002-09-30,13:35:09,508,11.29,6.00,12.00,1.25
2002-09-30,13:36:09,99,9.44,14.00,11.00,0.76
2002-09-30,13:38:38,141,17.65,9.00,12.00,1.68
2002-09-30,13:39:13,458,5.55,9.00,13.00,0.50
2002-09-30,13:41:42,508,10.90,10.00,10.00,1.09
2002-09-30,13:45:10,99,7.08,9.00,11.00,0.71
2002-09-30,13:45:25,141,14.54,11.00,12.00,1.26
2002-09-30,13:49:28,99,7.92,9.00,11.00,0.79
2002-09-30,13:52:34,777,4.32,10.00,7.00,0.51
2002-09-30,13:54:40,99,7.58,10.00,9.00,0.80
2002-09-30,13:55:12,508,4.62,7.00,5.00,0.77
2002-09-30,13:59:21,99,6.61,9.00,8.00,0.78
2002-09-30,14:06:22,99,4.93,6.00,6.00,0.82
2002-09-30,14:18:14,458,1.30,12.00,10.00,0.12
2002-09-30,14:28:27,99,0.92,8.00,9.00,0.11
2002-09-30,14:29:02,508,1.04,10.00,10.00,0.10
2002-09-30,14:32:50,99,5.96,9.00,7.00,0.75
2002-09-30,14:37:20,777,3.30,9.00,8.00,0.39
2002-09-30,14:37:40,141,6.75,10.00,13.00,0.59
2002-09-30,14:49:45,458,4.30,10.00,8.00,0.48
2002-09-30,14:54:49,458,4.68,9.00,10.00,0.49
