Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2003-10-04,13:13:12,24,17.56,8.00,18.00,1.35
2003-10-04,13:29:06,24,18.27,12.00,17.00,1.26
2003-10-04,13:47:44,24,23.20,12.00,13.00,1.86
2003-10-04,13:53:46,101,12.57,12.00,16.00,0.90
2003-10-04,14:04:53,101,10.64,10.00,15.00,0.85
2003-10-04,14:22:09,101,13.48,19.00,13.00,0.84
2003-10-04,14:22:47,24,20.89,16.00,14.00,1.39
2003-10-04,14:27:38,141,14.68,9.00,20.00,1.01
2003-10-04,14:31:13,101,14.51,12.00,19.00,0.94
2003-10-04,14:35:48,141,18.55,20.00,18.00,0.98
2003-10-04,14:42:47,141,17.73,14.00,18.00,1.11
2003-10-04,14:43:15,24,19.99,13.00,17.00,1.33
2003-10-04,14:44:26,22,25.86,16.00,18.00,1.52
2003-10-04,14:47:47,141,19.75,17.00,19.00,1.10
2003-10-04,14:47:58,22,27.73,18.00,19.00,1.50
2003-10-04,14:48:10,14,24.59,19.00,22.00,1.20
2003-10-04,14:50:55,22,27.77,20.00,20.00,1.39
2003-10-04,14:52:27,14,23.94,15.00,17.00,1.50
2003-10-04,14:54:09,22,26.51,14.00,19.00,1.61
2003-10-04,14:54:52,20,18.20,16.00,16.00,1.14
2003-10-04,14:55:25,11,22.04,13.00,23.00,1.22
2003-10-04,14:58:32,53,21.21,12.00,18.00,1.41
2003-10-04,14:58:36,22,24.29,13.00,18.00,1.57
2003-10-04,15:19:28,27,14.74,15.00,16.00,0.95
2003-10-04,15:21:28,18,5.59,11.00,13.00,0.47
2003-10-04,15:23:44,20,7.57,12.00,15.00,0.56
2003-10-04,15:29:32,27,16.39,12.00,13.00,1.31
2003-10-04,15:36:21,18,2.91,12.00,16.00,0.21
2003-10-04,15:37:49,27,5.70,13.00,14.00,0.42
2003-10-04,15:39:22,53,4.04,12.00,9.00,0.39
2003-10-04,15:46:12,27,18.24,11.00,17.00,1.30
2003-10-04,15:56:28,14,14.11,14.00,15.00,0.97
2003-10-04,15:57:19,18,5.84,14.00,16.00,0.39
2003-10-04,15:58:19,27,20.17,11.00,17.00,1.44
2003-10-04,15:58:53,71,19.09,12.00,24.00,1.06
2003-10-04,15:59:51,53,21.48,16.00,19.00,1.23
2003-10-04,15:59:54,22,25.17,17.00,18.00,1.44
2003-10-04,16:00:51,14,22.37,13.00,19.00,1.40
2003-10-04,16:07:22,22,25.52,11.00,20.00,1.65
2003-10-04,16:07:30,18,8.81,14.00,20.00,0.52
2003-10-04,16:07:35,14,21.11,9.00,22.00,1.36
2003-10-04,16:07:38,27,15.87,11.00,19.00,1.06
2003-10-04,16:09:35,71,16.39,9.00,22.00,1.06
2003-10-04,16:10:21,22,25.59,16.00,17.00,1.55
2003-10-04,16:13:59,14,21.09,11.00,23.00,1.24
2003-10-04,16:14:29,27,19.13,13.00,24.00,1.03
2003-10-04,16:14:42,22,25.00,17.00,24.00,1.22
2003-10-04,16:17:50,22,27.99,20.00,19.00,1.44
2003-10-04,16:17:56,18,17.20,23.00,19.00,0.82
2003-10-04,16:21:04,14,24.18,17.00,21.00,1.27
2003-10-04,16:21:07,22,26.66,22.00,23.00,1.18
2003-10-04,16:24:35,71,20.42,19.00,21.00,1.02
2003-10-04,16:24:39,18,15.75,14.00,20.00,0.93
2003-10-04,16:26:18,22,27.83,22.00,14.00,1.55
2003-10-04,16:26:33,11,23.13,21.00,17.00,1.22
2003-10-04,16:26:48,14,23.53,18.00,15.00,1.43
2003-10-04,16:32:17,18,16.47,18.00,21.00,0.84
2003-10-04,16:33:35,11,22.37,15.00,20.00,1.28
2003-10-04,16:34:49,71,8.97,14.00,18.00,0.56
2003-10-04,16:39:25,18,18.60,18.00,17.00,1.06
2003-10-04,16:40:47,11,23.27,22.00,24.00,1.01
2003-10-04,16:50:15,78,3.08,18.00,16.00,0.18
2003-10-04,16:53:19,124,15.91,16.00,11.00,1.18
